filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
8.png,2468416,"{}",5,3,"{""name"":""rect"",""x"":1188,""y"":1418,""width"":380,""height"":372}","{}"
8.png,2468416,"{}",5,4,"{""name"":""rect"",""x"":1527,""y"":1253,""width"":478,""height"":418}","{}"
9.png,2713075,"{}",3,0,"{""name"":""rect"",""x"":165,""y"":741,""width"":387,""height"":449}","{}"
9.png,2713075,"{}",3,1,"{""name"":""rect"",""x"":917,""y"":1121,""width"":385,""height"":457}","{}"
9.png,2713075,"{}",3,2,"{""name"":""rect"",""x"":1235,""y"":1361,""width"":385,""height"":431}","{}"
10.png,2781710,"{}",2,0,"{""name"":""rect"",""x"":1958,""y"":1183,""width"":385,""height"":457}","{}"
10.png,2781710,"{}",2,1,"{""name"":""rect"",""x"":1818,""y"":1253,""width"":369,""height"":473}","{}"
11.png,2989605,"{}",5,0,"{""name"":""rect"",""x"":739,""y"":1108,""width"":385,""height"":462}","{}"
11.png,2989605,"{}",5,1,"{""name"":""rect"",""x"":483,""y"":1374,""width"":480,""height"":403}","{}"
11.png,2989605,"{}",5,2,"{""name"":""rect"",""x"":1886,""y"":1191,""width"":377,""height"":480}","{}"
11.png,2989605,"{}",5,3,"{""name"":""rect"",""x"":1240,""y"":1550,""width"":387,""height"":240}","{}"
11.png,2989605,"{}",5,4,"{""name"":""rect"",""x"":2076,""y"":1187,""width"":490,""height"":424}","{}"
12.png,3297011,"{}",3,0,"{""name"":""rect"",""x"":1737,""y"":1319,""width"":386,""height"":455}","{}"
12.png,3297011,"{}",3,1,"{""name"":""rect"",""x"":2170,""y"":999,""width"":377,""height"":468}","{}"
12.png,3297011,"{}",3,2,"{""name"":""rect"",""x"":2493,""y"":915,""width"":335,""height"":476}","{}"
13.png,3137677,"{}",2,0,"{""name"":""rect"",""x"":860,""y"":1293,""width"":372,""height"":485}","{}"
13.png,3137677,"{}",2,1,"{""name"":""rect"",""x"":2023,""y"":1434,""width"":393,""height"":344}","{}"
14.png,3360011,"{}",2,0,"{""name"":""rect"",""x"":850,""y"":1440,""width"":396,""height"":359}","{}"
14.png,3360011,"{}",2,1,"{""name"":""rect"",""x"":2036,""y"":1016,""width"":381,""height"":442}","{}"
15.png,3404884,"{}",1,0,"{""name"":""rect"",""x"":2195,""y"":1428,""width"":381,""height"":359}","{}"
16.png,3658295,"{}",5,0,"{""name"":""rect"",""x"":1775,""y"":921,""width"":387,""height"":476}","{}"
16.png,3658295,"{}",5,1,"{""name"":""rect"",""x"":1993,""y"":958,""width"":372,""height"":445}","{}"
16.png,3658295,"{}",5,2,"{""name"":""rect"",""x"":857,""y"":1225,""width"":381,""height"":439}","{}"
16.png,3658295,"{}",5,3,"{""name"":""rect"",""x"":571,""y"":1587,""width"":418,""height"":209}","{}"
16.png,3658295,"{}",5,4,"{""name"":""rect"",""x"":1977,""y"":1551,""width"":411,""height"":243}","{}"
17.png,3415689,"{}",4,0,"{""name"":""rect"",""x"":645,""y"":964,""width"":384,""height"":448}","{}"
17.png,3415689,"{}",4,1,"{""name"":""rect"",""x"":1477,""y"":1056,""width"":405,""height"":445}","{}"
17.png,3415689,"{}",4,2,"{""name"":""rect"",""x"":2091,""y"":924,""width"":390,""height"":476}","{}"
17.png,3415689,"{}",4,3,"{""name"":""rect"",""x"":1959,""y"":1603,""width"":399,""height"":197}","{}"
18.png,3450514,"{}",5,0,"{""name"":""rect"",""x"":1781,""y"":1271,""width"":378,""height"":451}","{}"
18.png,3450514,"{}",5,1,"{""name"":""rect"",""x"":2180,""y"":1013,""width"":402,""height"":445}","{}"
18.png,3450514,"{}",5,2,"{""name"":""rect"",""x"":2481,""y"":906,""width"":347,""height"":467}","{}"
18.png,3450514,"{}",5,3,"{""name"":""rect"",""x"":2254,""y"":1501,""width"":384,""height"":289}","{}"
18.png,3450514,"{}",5,4,"{""name"":""rect"",""x"":1105,""y"":1597,""width"":390,""height"":190}","{}"
19.png,3619151,"{}",1,0,"{""name"":""rect"",""x"":1971,""y"":1529,""width"":378,""height"":267}","{}"
20.png,3724017,"{}",2,0,"{""name"":""rect"",""x"":289,""y"":1105,""width"":494,""height"":421}","{}"
20.png,3724017,"{}",2,1,"{""name"":""rect"",""x"":1026,""y"":1495,""width"":408,""height"":292}","{}"
21.png,3684391,"{}",3,0,"{""name"":""rect"",""x"":2404,""y"":811,""width"":418,""height"":433}","{}"
21.png,3684391,"{}",3,1,"{""name"":""rect"",""x"":1781,""y"":1194,""width"":405,""height"":451}","{}"
21.png,3684391,"{}",3,2,"{""name"":""rect"",""x"":1732,""y"":1544,""width"":390,""height"":243}","{}"
22.png,3552644,"{}",3,0,"{""name"":""rect"",""x"":556,""y"":1154,""width"":378,""height"":464}","{}"
22.png,3552644,"{}",3,1,"{""name"":""rect"",""x"":841,""y"":1164,""width"":387,""height"":430}","{}"
22.png,3552644,"{}",3,2,"{""name"":""rect"",""x"":1732,""y"":1124,""width"":402,""height"":461}","{}"
23.png,2947500,"{}",5,0,"{""name"":""rect"",""x"":2146,""y"":1081,""width"":488,""height"":436}","{}"
23.png,2947500,"{}",5,1,"{""name"":""rect"",""x"":1443,""y"":255,""width"":384,""height"":451}","{}"
23.png,2947500,"{}",5,2,"{""name"":""rect"",""x"":1201,""y"":243,""width"":356,""height"":267}","{}"
23.png,2947500,"{}",5,3,"{""name"":""rect"",""x"":104,""y"":1035,""width"":387,""height"":448}","{}"
23.png,2947500,"{}",5,4,"{""name"":""rect"",""x"":359,""y"":1372,""width"":381,""height"":421}","{}"
24.png,3375098,"{}",4,0,"{""name"":""rect"",""x"":80,""y"":479,""width"":390,""height"":461}","{}"
24.png,3375098,"{}",4,1,"{""name"":""rect"",""x"":218,""y"":1308,""width"":390,""height"":451}","{}"
24.png,3375098,"{}",4,2,"{""name"":""rect"",""x"":2287,""y"":1081,""width"":390,""height"":454}","{}"
24.png,3375098,"{}",4,3,"{""name"":""rect"",""x"":1833,""y"":1572,""width"":362,""height"":209}","{}"
25.png,3399630,"{}",2,0,"{""name"":""rect"",""x"":286,""y"":1271,""width"":362,""height"":454}","{}"
25.png,3399630,"{}",2,1,"{""name"":""rect"",""x"":577,""y"":1336,""width"":402,""height"":445}","{}"
26.png,3463506,"{}",2,0,"{""name"":""rect"",""x"":270,""y"":792,""width"":378,""height"":470}","{}"
26.png,3463506,"{}",2,1,"{""name"":""rect"",""x"":586,""y"":758,""width"":402,""height"":482}","{}"
27.png,3292564,"{}",3,0,"{""name"":""rect"",""x"":1102,""y"":1170,""width"":510,""height"":427}","{}"
27.png,3292564,"{}",3,1,"{""name"":""rect"",""x"":866,""y"":1271,""width"":387,""height"":461}","{}"
27.png,3292564,"{}",3,2,"{""name"":""rect"",""x"":519,""y"":1676,""width"":384,""height"":114}","{}"
28.png,3515164,"{}",2,0,"{""name"":""rect"",""x"":378,""y"":1250,""width"":531,""height"":476}","{}"
28.png,3515164,"{}",2,1,"{""name"":""rect"",""x"":111,""y"":1597,""width"":350,""height"":200}","{}"
29.png,3554930,"{}",1,0,"{""name"":""rect"",""x"":1547,""y"":1437,""width"":381,""height"":353}","{}"
30.png,3637481,"{}",3,0,"{""name"":""rect"",""x"":1931,""y"":752,""width"":375,""height"":445}","{}"
30.png,3637481,"{}",3,1,"{""name"":""rect"",""x"":1762,""y"":1274,""width"":372,""height"":433}","{}"
30.png,3637481,"{}",3,2,"{""name"":""rect"",""x"":2260,""y"":1455,""width"":368,""height"":335}","{}"
31.png,2532572,"{}",6,0,"{""name"":""rect"",""x"":390,""y"":310,""width"":387,""height"":442}","{}"
31.png,2532572,"{}",6,1,"{""name"":""rect"",""x"":160,""y"":679,""width"":368,""height"":427}","{}"
31.png,2532572,"{}",6,2,"{""name"":""rect"",""x"":1679,""y"":893,""width"":482,""height"":396}","{}"
31.png,2532572,"{}",6,3,"{""name"":""rect"",""x"":1437,""y"":1111,""width"":479,""height"":402}","{}"
31.png,2532572,"{}",6,4,"{""name"":""rect"",""x"":470,""y"":1557,""width"":365,""height"":230}","{}"
31.png,2532572,"{}",6,5,"{""name"":""rect"",""x"":178,""y"":1557,""width"":372,""height"":233}","{}"
32.png,2305888,"{}",7,0,"{""name"":""rect"",""x"":1443,""y"":249,""width"":479,""height"":310}","{}"
32.png,2305888,"{}",7,1,"{""name"":""rect"",""x"":1710,""y"":249,""width"":448,""height"":175}","{}"
32.png,2305888,"{}",7,2,"{""name"":""rect"",""x"":473,""y"":654,""width"":359,""height"":445}","{}"
32.png,2305888,"{}",7,3,"{""name"":""rect"",""x"":181,""y"":976,""width"":381,""height"":445}","{}"
32.png,2305888,"{}",7,4,"{""name"":""rect"",""x"":801,""y"":893,""width"":375,""height"":461}","{}"
32.png,2305888,"{}",7,5,"{""name"":""rect"",""x"":669,""y"":1403,""width"":479,""height"":384}","{}"
32.png,2305888,"{}",7,6,"{""name"":""rect"",""x"":1081,""y"":1461,""width"":368,""height"":322}","{}"
33.png,3152959,"{}",5,0,"{""name"":""rect"",""x"":783,""y"":249,""width"":396,""height"":325}","{}"
33.png,3152959,"{}",5,1,"{""name"":""rect"",""x"":178,""y"":540,""width"":378,""height"":461}","{}"
33.png,3152959,"{}",5,2,"{""name"":""rect"",""x"":1615,""y"":1419,""width"":387,""height"":378}","{}"
33.png,3152959,"{}",5,3,"{""name"":""rect"",""x"":1922,""y"":1314,""width"":378,""height"":479}","{}"
33.png,3152959,"{}",5,4,"{""name"":""rect"",""x"":2389,""y"":1262,""width"":368,""height"":445}","{}"
34.png,3049755,"{}",4,0,"{""name"":""rect"",""x"":1916,""y"":967,""width"":390,""height"":461}","{}"
34.png,3049755,"{}",4,1,"{""name"":""rect"",""x"":2389,""y"":967,""width"":384,""height"":473}","{}"
34.png,3049755,"{}",4,2,"{""name"":""rect"",""x"":1461,""y"":1437,""width"":393,""height"":359}","{}"
34.png,3049755,"{}",4,3,"{""name"":""rect"",""x"":178,""y"":310,""width"":387,""height"":454}","{}"
35.png,2929217,"{}",3,0,"{""name"":""rect"",""x"":169,""y"":243,""width"":390,""height"":267}","{}"
35.png,2929217,"{}",3,1,"{""name"":""rect"",""x"":1480,""y"":1029,""width"":368,""height"":461}","{}"
35.png,2929217,"{}",3,2,"{""name"":""rect"",""x"":2303,""y"":1394,""width"":353,""height"":393}","{}"
36.png,2923933,"{}",1,0,"{""name"":""rect"",""x"":2005,""y"":1280,""width"":378,""height"":442}","{}"
37.png,2884763,"{}",4,0,"{""name"":""rect"",""x"":593,""y"":709,""width"":467,""height"":399}","{}"
37.png,2884763,"{}",4,1,"{""name"":""rect"",""x"":1422,""y"":1326,""width"":384,""height"":430}","{}"
37.png,2884763,"{}",4,2,"{""name"":""rect"",""x"":1940,""y"":1001,""width"":485,""height"":427}","{}"
37.png,2884763,"{}",4,3,"{""name"":""rect"",""x"":2266,""y"":734,""width"":381,""height"":436}","{}"
38.png,2421524,"{}",4,0,"{""name"":""rect"",""x"":1584,""y"":1087,""width"":362,""height"":464}","{}"
38.png,2421524,"{}",4,1,"{""name"":""rect"",""x"":1894,""y"":1111,""width"":372,""height"":430}","{}"
38.png,2421524,"{}",4,2,"{""name"":""rect"",""x"":562,""y"":1013,""width"":381,""height"":442}","{}"
38.png,2421524,"{}",4,3,"{""name"":""rect"",""x"":160,""y"":1170,""width"":384,""height"":451}","{}"
39.png,2750363,"{}",6,0,"{""name"":""rect"",""x"":1560,""y"":590,""width"":384,""height"":464}","{}"
39.png,2750363,"{}",6,1,"{""name"":""rect"",""x"":1879,""y"":737,""width"":405,""height"":424}","{}"
39.png,2750363,"{}",6,2,"{""name"":""rect"",""x"":577,""y"":298,""width"":375,""height"":457}","{}"
39.png,2750363,"{}",6,3,"{""name"":""rect"",""x"":160,""y"":543,""width"":381,""height"":445}","{}"
39.png,2750363,"{}",6,4,"{""name"":""rect"",""x"":372,""y"":1345,""width"":396,""height"":439}","{}"
39.png,2750363,"{}",6,5,"{""name"":""rect"",""x"":1983,""y"":1581,""width"":470,""height"":203}","{}"
40.png,2939358,"{}",7,0,"{""name"":""rect"",""x"":1584,""y"":249,""width"":368,""height"":372}","{}"
40.png,2939358,"{}",7,1,"{""name"":""rect"",""x"":163,""y"":249,""width"":368,""height"":184}","{}"
40.png,2939358,"{}",7,2,"{""name"":""rect"",""x"":387,""y"":995,""width"":381,""height"":433}","{}"
40.png,2939358,"{}",7,3,"{""name"":""rect"",""x"":1461,""y"":1317,""width"":359,""height"":430}","{}"
40.png,2939358,"{}",7,4,"{""name"":""rect"",""x"":1873,""y"":1216,""width"":470,""height"":411}","{}"
40.png,2939358,"{}",7,5,"{""name"":""rect"",""x"":2002,""y"":912,""width"":470,""height"":402}","{}"
40.png,2939358,"{}",7,6,"{""name"":""rect"",""x"":1882,""y"":396,""width"":378,""height"":464}","{}"
41.png,2810802,"{}",5,0,"{""name"":""rect"",""x"":387,""y"":623,""width"":381,""height"":454}","{}"
41.png,2810802,"{}",5,1,"{""name"":""rect"",""x"":1477,""y"":992,""width"":353,""height"":448}","{}"
41.png,2810802,"{}",5,2,"{""name"":""rect"",""x"":1670,""y"":1154,""width"":494,""height"":399}","{}"
41.png,2810802,"{}",5,3,"{""name"":""rect"",""x"":1864,""y"":654,""width"":488,""height"":424}","{}"
41.png,2810802,"{}",5,4,"{""name"":""rect"",""x"":1983,""y"":267,""width"":491,""height"":414}","{}"
42.png,2742662,"{}",6,0,"{""name"":""rect"",""x"":384,""y"":252,""width"":384,""height"":454}","{}"
42.png,2742662,"{}",6,1,"{""name"":""rect"",""x"":983,""y"":1142,""width"":467,""height"":445}","{}"
42.png,2742662,"{}",6,2,"{""name"":""rect"",""x"":1999,""y"":1468,""width"":372,""height"":319}","{}"
42.png,2742662,"{}",6,3,"{""name"":""rect"",""x"":1455,""y"":645,""width"":381,""height"":457}","{}"
42.png,2742662,"{}",6,4,"{""name"":""rect"",""x"":1676,""y"":636,""width"":485,""height"":414}","{}"
42.png,2742662,"{}",6,5,"{""name"":""rect"",""x"":1873,""y"":249,""width"":464,""height"":236}","{}"
43.png,2536701,"{}",6,0,"{""name"":""rect"",""x"":1455,""y"":249,""width"":408,""height"":372}","{}"
43.png,2536701,"{}",6,1,"{""name"":""rect"",""x"":2017,""y"":897,""width"":356,""height"":427}","{}"
43.png,2536701,"{}",6,2,"{""name"":""rect"",""x"":976,""y"":540,""width"":497,""height"":427}","{}"
43.png,2536701,"{}",6,3,"{""name"":""rect"",""x"":706,""y"":1016,""width"":387,""height"":448}","{}"
43.png,2536701,"{}",6,4,"{""name"":""rect"",""x"":1019,""y"":1176,""width"":362,""height"":411}","{}"
43.png,2536701,"{}",6,5,"{""name"":""rect"",""x"":436,""y"":1415,""width"":387,""height"":381}","{}"
44.png,2665741,"{}",4,0,"{""name"":""rect"",""x"":823,""y"":1243,""width"":396,""height"":430}","{}"
44.png,2665741,"{}",4,1,"{""name"":""rect"",""x"":436,""y"":255,""width"":402,""height"":221}","{}"
44.png,2665741,"{}",4,2,"{""name"":""rect"",""x"":101,""y"":1575,""width"":479,""height"":221}","{}"
44.png,2665741,"{}",4,3,"{""name"":""rect"",""x"":1686,""y"":1535,""width"":381,""height"":258}","{}"
45.png,2653588,"{}",2,0,"{""name"":""rect"",""x"":844,""y"":1029,""width"":375,""height"":427}","{}"
45.png,2653588,"{}",2,1,"{""name"":""rect"",""x"":95,""y"":1326,""width"":500,""height"":433}","{}"
46.png,2567132,"{}",1,0,"{""name"":""rect"",""x"":98,""y"":1041,""width"":510,""height"":439}","{}"
47.png,3647357,"{}",2,0,"{""name"":""rect"",""x"":1928,""y"":1059,""width"":387,""height"":448}","{}"
47.png,3647357,"{}",2,1,"{""name"":""rect"",""x"":1750,""y"":1458,""width"":390,""height"":335}","{}"
48.png,3402178,"{}",2,0,"{""name"":""rect"",""x"":1007,""y"":1376,""width"":387,""height"":408}","{}"
48.png,3402178,"{}",2,1,"{""name"":""rect"",""x"":1940,""y"":1449,""width"":359,""height"":338}","{}"
49.png,3020691,"{}",2,0,"{""name"":""rect"",""x"":1867,""y"":1262,""width"":390,""height"":457}","{}"
49.png,3020691,"{}",2,1,"{""name"":""rect"",""x"":372,""y"":1326,""width"":365,""height"":467}","{}"
